305.849548	1.246729	
304.870331	1.001490	
305.849548	1.295777	
304.870331	0.952442	
305.849548	1.148633	
304.870331	1.050538	
305.849548	1.246729	
304.870331	1.050538	
305.849548	1.197681	
304.870331	0.952442	
305.849548	1.246729	
304.870331	1.050538	
305.849548	1.295777	
304.870331	1.001490	
304.870331	1.197681	
304.870331	1.099586	
305.849548	1.344825	
304.870331	1.099586	
304.870331	1.148633	
304.870331	0.952442	
305.849548	1.246729	
304.870331	1.099586	
305.849548	1.344825	
304.870331	1.050538	
305.849548	1.197681	
304.870331	1.050538	
305.849548	1.295777	
304.870331	1.148633	
304.870331	1.246729	
304.870331	1.001490	
305.849548	1.246729	
304.870331	1.099586	
305.849548	1.295777	
304.870331	1.050538	
305.849548	1.246729	
304.870331	1.099586	
305.849548	1.344825	
304.870331	1.148633	
304.870331	1.197681	
304.870331	1.001490	
305.849548	1.344825	
304.870331	1.197681	
305.849548	1.393873	
304.870331	1.050538	
304.870331	1.197681	
304.870331	1.099586	
305.849548	1.393873	
304.870331	1.246729	
304.870331	1.344825	
304.870331	1.099586	
305.849548	1.393873	
304.870331	1.197681	
305.849548	1.442921	
304.870331	1.099586	
305.849548	1.344825	
304.870331	1.197681	
305.849548	1.442921	
304.870331	1.246729	
304.870331	1.295777	
304.870331	1.148633	
305.849548	1.442921	
304.870331	1.246729	
305.849548	1.491968	
304.870331	1.148633	
304.870331	1.344825	
304.870331	1.246729	
305.849548	1.442921	
304.870331	1.246729	
304.870331	1.246729	
304.870331	1.148633	
305.849548	1.491968	
304.870331	1.246729	
305.849548	1.491968	
304.870331	1.148633	
305.849548	1.344825	
304.870331	1.246729	
305.849548	1.541016	
305.849548	1.393873	
305.849548	1.246729	
304.870331	1.197681	
305.849548	1.442921	
305.849548	1.246729	
305.849548	1.442921	
304.870331	1.197681	
305.849548	1.442921	
305.849548	1.295777	
305.849548	1.442921	
305.849548	1.246729	
306.828766	1.148633	
305.849548	1.197681	
307.807983	1.491968	
306.828766	1.295777	
306.828766	1.491968	
305.849548	1.099586	
306.828766	1.295777	
306.828766	1.148633	
307.807983	1.442921	
306.828766	1.246729	
306.828766	1.148633	
306.828766	1.099586	
307.807983	1.344825	
307.807983	1.197681	
307.807983	1.393873	
306.828766	1.050538	
307.807983	1.344825	
307.807983	1.148633	
307.807983	1.344825	
307.807983	1.099586	
307.807983	1.050538	
307.807983	1.099586	
308.787201	1.344825	
307.807983	1.148633	
308.787201	1.393873	
307.807983	1.050538	
308.787201	1.246729	
308.787201	1.148633	
308.787201	1.295777	
308.787201	1.197681	
308.787201	1.050538	
307.807983	1.050538	
308.787201	1.197681	
308.787201	1.148633	
309.766449	1.197681	
307.807983	1.001490	
308.787201	1.148633	
309.766449	1.148633	
309.766449	1.246729	
309.766449	1.148633	
309.766449	1.148633	
309.766449	1.099586	
310.745667	1.246729	
309.766449	1.099586	
309.766449	1.295777	
308.787201	1.099586	
310.745667	1.197681	
310.745667	1.246729	
310.745667	1.344825	
310.745667	1.197681	
310.745667	1.197681	
309.766449	1.099586	
310.745667	1.393873	
310.745667	1.246729	
311.724884	1.393873	
309.766449	1.001490	
310.745667	1.246729	
310.745667	1.197681	
311.724884	1.393873	
310.745667	1.197681	
311.724884	1.295777	
310.745667	1.148633	
312.704102	1.393873	
311.724884	1.148633	
312.704102	1.393873	
311.724884	1.148633	
311.724884	1.344825	
311.724884	1.197681	
312.704102	1.393873	
311.724884	1.246729	
311.724884	1.246729	
311.724884	1.148633	
312.704102	1.442921	
311.724884	1.246729	
312.704102	1.442921	
311.724884	1.099586	
312.704102	1.344825	
312.704102	1.344825	
312.704102	1.393873	
312.704102	1.295777	
312.704102	1.344825	
312.704102	1.246729	
313.683319	1.491968	
312.704102	1.295777	
313.683319	1.491968	
312.704102	1.197681	
312.704102	1.393873	
313.683319	1.393873	
313.683319	1.491968	
312.704102	1.393873	
313.683319	1.442921	
313.683319	1.344825	
314.662567	1.590064	
313.683319	1.393873	
313.683319	1.590064	
313.683319	1.295777	
314.662567	1.541016	
314.662567	1.541016	
314.662567	1.590064	
313.683319	1.393873	
314.662567	1.491968	
313.683319	1.393873	
315.641785	1.688160	
314.662567	1.491968	
315.641785	1.639112	
313.683319	1.344825	
314.662567	1.541016	
314.662567	1.491968	
315.641785	1.639112	
314.662567	1.491968	
315.641785	1.541016	
314.662567	1.393873	
316.621002	1.688160	
314.662567	1.491968	
315.641785	1.639112	
315.641785	1.393873	
315.641785	1.639112	
316.621002	1.590064	
316.621002	1.639112	
315.641785	1.491968	
316.621002	1.590064	
315.641785	1.491968	
317.600220	1.835303	
315.641785	1.491968	
316.621002	1.737208	
315.641785	1.344825	
316.621002	1.639112	
316.621002	1.590064	
317.600220	1.737208	
316.621002	1.541016	
316.621002	1.590064	
316.621002	1.393873	
317.600220	1.786256	
316.621002	1.491968	
317.600220	1.737208	
316.621002	1.393873	
317.600220	1.639112	
317.600220	1.590064	
317.600220	1.688160	
317.600220	1.491968	
318.579437	1.590064	
317.600220	1.393873	
318.579437	1.737208	
317.600220	1.442921	
318.579437	1.639112	
317.600220	1.344825	
318.579437	1.590064	
318.579437	1.541016	
318.579437	1.639112	
318.579437	1.442921	
318.579437	1.541016	
317.600220	1.393873	
319.558685	1.786256	
318.579437	1.442921	
319.558685	1.639112	
318.579437	1.246729	
319.558685	1.590064	
319.558685	1.541016	
319.558685	1.688160	
319.558685	1.442921	
319.558685	1.491968	
318.579437	1.393873	
319.558685	1.688160	
319.558685	1.491968	
320.537903	1.639112	
319.558685	1.393873	
319.558685	1.590064	
320.537903	1.590064	
320.537903	1.590064	
319.558685	1.442921	
320.537903	1.491968	
320.537903	1.491968	
320.537903	1.786256	
320.537903	1.541016	
320.537903	1.590064	
320.537903	1.393873	
320.537903	1.590064	
321.517120	1.639112	
320.537903	1.688160	
320.537903	1.541016	
320.537903	1.541016	
320.537903	1.442921	
321.517120	1.688160	
320.537903	1.541016	
321.517120	1.639112	
320.537903	1.442921	
321.517120	1.590064	
321.517120	1.639112	
321.517120	1.639112	
321.517120	1.541016	
321.517120	1.541016	
321.517120	1.541016	
322.496338	1.737208	
321.517120	1.541016	
321.517120	1.590064	
321.517120	1.442921	
322.496338	1.590064	
322.496338	1.639112	
322.496338	1.590064	
322.496338	1.541016	
322.496338	1.688160	
321.517120	1.491968	
323.475555	1.884351	
322.496338	1.541016	
323.475555	1.737208	
322.496338	1.393873	
323.475555	1.688160	
323.475555	1.688160	
323.475555	1.786256	
323.475555	1.541016	
323.475555	1.688160	
323.475555	1.541016	
324.454803	1.933399	
323.475555	1.639112	
324.454803	1.835303	
323.475555	1.541016	
324.454803	1.835303	
324.454803	1.737208	
324.454803	1.835303	
323.475555	1.590064	
324.454803	1.786256	
324.454803	1.639112	
325.434021	2.031495	
323.475555	1.639112	
324.454803	1.835303	
324.454803	1.590064	
324.454803	1.835303	
325.434021	1.786256	
325.434021	1.933399	
324.454803	1.688160	
325.434021	1.737208	
324.454803	1.590064	
325.434021	1.982447	
325.434021	1.639112	
325.434021	1.884351	
324.454803	1.590064	
325.434021	1.835303	
325.434021	1.786256	
325.434021	1.884351	
325.434021	1.639112	
326.413239	1.786256	
325.434021	1.688160	
326.413239	1.982447	
325.434021	1.688160	
326.413239	1.835303	
325.434021	1.639112	
327.392456	1.884351	
326.413239	1.835303	
326.413239	1.884351	
326.413239	1.737208	
326.413239	1.884351	
326.413239	1.737208	
327.392456	2.080543	
326.413239	1.786256	
327.392456	1.933399	
325.434021	1.737208	
327.392456	1.933399	
327.392456	1.933399	
327.392456	2.031495	
327.392456	1.835303	
328.371674	1.982447	
327.392456	1.835303	
328.371674	2.129591	
327.392456	1.884351	
328.371674	2.080543	
327.392456	1.884351	
328.371674	2.080543	
328.371674	1.982447	
328.371674	2.031495	
327.392456	1.835303	
328.371674	2.031495	
328.371674	1.933399	
329.350922	2.227686	
327.392456	1.884351	
328.371674	2.031495	
328.371674	1.884351	
328.371674	2.080543	
328.371674	2.129591	
329.350922	2.178638	
328.371674	1.933399	
328.371674	2.129591	
328.371674	1.982447	
329.350922	2.325782	
328.371674	2.031495	
329.350922	2.276734	
328.371674	2.080543	
329.350922	2.325782	
329.350922	2.227686	
330.330139	2.325782	
329.350922	2.129591	
330.330139	2.374830	
329.350922	2.276734	
331.309357	2.571021	
329.350922	2.227686	
330.330139	2.423878	
329.350922	2.276734	
331.309357	2.521973	
330.330139	2.472925	
330.330139	2.521973	
330.330139	2.374830	
330.330139	2.571021	
330.330139	2.423878	
331.309357	2.767213	
330.330139	2.423878	
331.309357	2.620069	
330.330139	2.374830	
331.309357	2.620069	
330.330139	2.571021	
331.309357	2.669117	
331.309357	2.472925	
331.309357	2.620069	
331.309357	2.472925	
332.288574	2.816260	
331.309357	2.472925	
331.309357	2.669117	
331.309357	2.472925	
332.288574	2.767213	
332.288574	2.620069	
332.288574	2.718165	
331.309357	2.472925	
332.288574	2.571021	
332.288574	2.571021	
332.288574	2.767213	
332.288574	2.521973	
332.288574	2.571021	
332.288574	2.521973	
332.288574	2.669117	
332.288574	2.718165	
332.288574	2.669117	
332.288574	2.620069	
332.288574	2.620069	
332.288574	2.620069	
333.267792	2.767213	
332.288574	2.620069	
333.267792	2.718165	
333.267792	2.669117	
333.267792	2.767213	
333.267792	2.767213	
333.267792	2.767213	
333.267792	2.669117	
333.267792	2.767213	
334.247040	2.767213	
334.247040	2.914356	
333.267792	2.718165	
334.247040	2.767213	
333.267792	2.718165	
334.247040	2.865308	
334.247040	2.914356	
333.267792	2.816260	
334.247040	2.767213	
334.247040	2.816260	
334.247040	2.816260	
335.226257	2.963404	
334.247040	2.767213	
334.247040	2.816260	
334.247040	2.718165	
334.247040	2.865308	
335.226257	2.865308	
335.226257	2.865308	
335.226257	2.767213	
335.226257	2.816260	
335.226257	2.816260	
336.205475	2.963404	
335.226257	2.816260	
336.205475	2.865308	
335.226257	2.767213	
336.205475	2.914356	
336.205475	2.865308	
336.205475	2.816260	
336.205475	2.767213	
335.226257	2.865308	
336.205475	2.865308	
336.205475	3.012452	
336.205475	2.816260	
336.205475	2.865308	
336.205475	2.767213	
336.205475	2.963404	
337.184692	3.012452	
336.205475	2.963404	
336.205475	2.865308	
336.205475	2.865308	
337.184692	2.865308	
337.184692	3.061500	
337.184692	2.914356	
337.184692	3.012452	
337.184692	2.865308	
337.184692	3.061500	
338.163910	3.061500	
337.184692	3.012452	
337.184692	2.963404	
337.184692	3.061500	
338.163910	3.110548	
338.163910	3.159595	
338.163910	3.012452	
337.184692	3.061500	
338.163910	3.012452	
338.163910	3.208643	
338.163910	3.257691	
337.184692	3.208643	
338.163910	3.110548	
338.163910	3.257691	
339.143158	3.257691	
339.143158	3.502930	
339.143158	3.208643	
339.143158	3.404835	
338.163910	3.159595	
339.143158	3.502930	
339.143158	3.404835	
339.143158	3.502930	
339.143158	3.355787	
339.143158	3.502930	
339.143158	3.453882	
340.122375	3.748170	
339.143158	3.502930	
339.143158	3.650074	
339.143158	3.453882	
340.122375	3.699122	
340.122375	3.650074	
340.122375	3.748170	
339.143158	3.601026	
339.143158	3.748170	
340.122375	3.699122	
340.122375	3.944361	
340.122375	3.650074	
340.122375	3.846265	
340.122375	3.699122	
340.122375	3.895313	
341.101593	3.944361	
341.101593	3.993409	
341.101593	3.846265	
340.122375	3.895313	
341.101593	3.895313	
341.101593	4.189600	
341.101593	3.993409	
341.101593	4.091505	
341.101593	3.944361	
341.101593	4.042457	
341.101593	4.140553	
341.101593	4.140553	
342.080811	4.091505	
341.101593	4.287696	
342.080811	4.238648	
342.080811	4.434840	
342.080811	4.189600	
342.080811	4.385792	
342.080811	4.189600	
342.080811	4.336744	
343.060028	4.483887	
342.080811	4.532935	
343.060028	4.385792	
342.080811	4.532935	
343.060028	4.483887	
343.060028	4.778174	
343.060028	4.532935	
342.080811	4.680079	
343.060028	4.483887	
343.060028	4.631031	
343.060028	4.729126	
343.060028	4.827222	
344.039276	4.680079	
343.060028	4.925318	
344.039276	4.827222	
343.060028	5.023414	
344.039276	4.827222	
344.039276	4.974366	
344.039276	4.876270	
344.039276	4.925318	
344.039276	5.023414	
343.060028	5.121510	
344.039276	4.974366	
343.060028	5.072462	
345.018494	5.121510	
345.018494	5.317701	
344.039276	5.072462	
344.039276	5.219605	
345.018494	5.170557	
344.039276	5.268653	
345.018494	5.366749	
344.039276	5.317701	
345.018494	5.317701	
344.039276	5.268653	
345.018494	5.415797	
345.018494	5.464844	
345.018494	5.464844	
345.018494	5.513892	
345.018494	5.464844	
345.018494	5.513892	
345.997711	5.661036	
345.018494	5.611988	
345.997711	5.661036	
345.018494	5.611988	
345.997711	5.857227	
345.997711	5.857227	
345.997711	5.808179	
345.018494	5.759131	
345.997711	5.955323	
345.997711	6.053419	
345.997711	6.151515	
345.997711	5.955323	
346.976929	6.102467	
345.997711	6.053419	
346.976929	6.249610	
346.976929	6.298658	
346.976929	6.396754	
345.997711	6.298658	
346.976929	6.396754	
346.976929	6.347706	
346.976929	6.592945	
346.976929	6.445801	
347.956146	6.592945	
346.976929	6.445801	
346.976929	6.740088	
347.956146	6.641993	
347.956146	6.740088	
346.976929	6.592945	
347.956146	6.789136	
347.956146	6.789136	
347.956146	6.936280	
346.976929	6.789136	
347.956146	6.936280	
347.956146	6.838184	
348.935394	7.181519	
347.956146	6.985328	
348.935394	7.230567	
347.956146	7.034376	
348.935394	7.279615	
347.956146	7.181519	
349.914612	7.475806	
347.956146	7.230567	
348.935394	7.475806	
347.956146	7.230567	
348.935394	7.622950	
348.935394	7.475806	
348.935394	7.671998	
348.935394	7.475806	
349.914612	7.770093	
348.935394	7.622950	
349.914612	7.917237	
348.935394	7.671998	
349.914612	7.966285	
349.914612	7.819141	
349.914612	8.162477	
349.914612	7.917237	
350.893829	8.162477	
349.914612	7.966285	
350.893829	8.260571	
349.914612	8.211524	
350.893829	8.456763	
349.914612	8.211524	
350.893829	8.407716	
349.914612	8.260571	
350.893829	8.554859	
350.893829	8.505811	
351.873047	8.652955	
350.893829	8.505811	
350.893829	8.702003	
350.893829	8.603907	
351.873047	8.849146	
350.893829	8.702003	
351.873047	8.947242	
350.893829	8.800098	
351.873047	9.094385	
350.893829	8.996289	
351.873047	9.143434	
351.873047	8.996289	
352.852264	9.241529	
351.873047	9.192481	
352.852264	9.437720	
351.873047	9.241529	
351.873047	9.486768	
351.873047	9.339624	
352.852264	9.682960	
351.873047	9.584864	
352.852264	9.781055	
351.873047	9.633912	
352.852264	9.928199	
351.873047	9.781055	
353.831512	10.124391	
351.873047	9.879151	
352.852264	10.124391	
352.852264	9.977246	
352.852264	10.320581	
352.852264	10.222486	
352.852264	10.418677	
352.852264	10.271534	
353.831512	10.516773	
352.852264	10.418677	
